FORWARD_TEXT_FORMAT_1.0
STDEP =   208.0410
ENDEP =  2542.0400
RLEV  =     0.1250
CURVENAME =  AC, CAL, GR, R4_0, RILD, RILM, RLL8, RT
END
#DEPTH            AC        CAL         GR       R4_0       RILD       RILM       RLL8         RT
1605.7910     267.144     34.482    102.636     18.726     19.584     16.440      8.662  -9999.000
1605.9160     245.784     33.787    101.486     17.007     18.264     20.878      9.674  -9999.000
1606.0410     236.268     32.709    104.551     16.487     16.428     24.753     11.184  -9999.000
1606.1660     232.656     30.657    107.587     17.041     15.171     24.719     13.799  -9999.000
1606.2910     238.218     27.956    106.484     18.364     15.713     19.483     16.538  -9999.000
1606.4160     252.530     25.670    103.845     20.120     18.161     14.560     15.999  -9999.000
1606.5410     258.577     25.396    103.149     21.948     21.325     14.983     12.943  -9999.000
1606.6660     248.086     25.629    102.597     23.753     25.227     21.063     11.176  -9999.000
1606.7910     230.264     24.656    102.656     25.602     29.035     29.574     12.453  -9999.000
1606.9160     221.403     23.258    103.719     27.686     29.460     30.496     17.402  -9999.000
1607.0410     219.938     22.716    102.664     30.031     27.074     27.318     22.564  -9999.000
1607.1660     220.370     22.552     97.593     32.476     25.291     22.970     26.017  -9999.000
1607.2910     227.106     22.542     91.864     34.689     24.662     18.059     27.560  -9999.000
1607.4160     249.640     22.656     89.800     36.156     24.103     14.399     24.008  -9999.000
1607.5410     274.596     23.944     92.368     36.751     24.018     14.126     17.956  -9999.000
1607.6660     283.256     25.899     99.606     36.516     25.005     17.937     13.072  -9999.000
1607.7910     272.220     26.956    110.102     35.677     26.373     23.209     11.474  -9999.000
1607.9160     258.653     27.237    115.603     34.533     26.559     23.143     12.704  -9999.000
1608.0410     253.829     27.733    113.998     33.390     25.116     17.364     14.072  -9999.000
1608.1660     249.823     28.298    111.726     32.322     22.796     13.672     13.790  -9999.000
1608.2910     239.305     28.259    112.306     31.299     20.511     13.147     12.608  -9999.000
1608.4160     232.728     27.884    114.926     30.256     18.622     13.216     12.028  -9999.000
1608.5410     243.298     28.076    111.957     29.169     17.026     12.115     12.144  -9999.000
1608.6660     267.082     29.200    103.912     28.041     15.733     10.429     11.885  -9999.000
1608.7910     287.270     30.735     96.873     26.855     14.911      9.287     11.051  -9999.000
1608.9160     288.455     32.676     95.615     25.559     14.588      9.170     10.216  -9999.000
1609.0410     281.743     34.925     92.386     24.184     14.453      9.260      9.800  -9999.000
1609.1660     282.299     36.697     88.517     22.866     14.618      9.849      9.382  -9999.000
1609.2910     290.604     37.508     83.529     21.866     15.007     13.425      8.790  -9999.000
1609.4160     285.432     36.800     84.201     21.617     15.576     33.254      8.701  -9999.000
1609.5410     261.877     33.784     90.762     22.179     16.418     58.320     10.069  -9999.000
1609.6660     239.916     29.131     95.016     23.456     17.333     55.879     12.736  -9999.000
1609.7910     239.534     25.387     96.467     25.171     18.154     33.352     14.783  -9999.000
1609.9160     256.804     23.432    102.424     26.933     18.446     18.262     14.329     18.890
1610.0410     268.463     23.682    109.840     28.429     18.890     17.815     13.309     18.890
1610.1660     268.821     25.000    110.236     29.567     19.794     21.180     12.699     19.794
1610.2910     265.008     26.484    109.019     30.400     21.047     21.495     13.258     21.047
1610.4160     264.320     26.895    112.717     31.008     22.587     17.428     14.038     22.587
1610.5410     265.466     26.340    117.122     31.474     23.837     13.493     13.794     23.837
1610.6660     267.034     26.821    120.453     31.774     24.322     11.598     12.434     24.322
1610.7910     269.508     28.706    120.699     31.878     23.808     11.980     10.960     23.808
1610.9160     270.769     31.685    118.775     31.827     22.518     14.983     10.392     22.518
1611.0410     265.577     32.072    115.216     31.813     20.906     20.114     10.201     20.906
1611.1660     254.058     29.952    111.223     32.015     19.028     23.557     10.856     19.028
1611.2910     245.762     27.635    109.966     32.521     17.170     20.702     12.133     17.170
1611.4160     255.342     26.442    113.051     33.230     16.139     14.283     12.598     16.139
1611.5410     276.973     26.306    117.141     33.737     16.054     10.590     11.155     16.054
1611.6660     292.555     26.602    118.649     33.628     16.946     10.545      9.236     16.946
1611.7910     285.475     27.741    117.624     32.625     18.565     12.958      8.271     18.565
1611.9160     255.715     28.958    113.204     30.672     19.521     15.958      8.853     19.521
1612.0410     228.157     30.002    104.308     28.370     18.818     17.265     10.214     18.818
1612.1660     218.618     30.828     94.934     26.224     17.016     15.658     11.832     17.016
1612.2910     227.736     31.266     91.516     24.561     15.398     12.365     12.881     15.398
1612.4160     245.008     30.706     92.759     23.478     14.654     10.234     12.687     14.654
1612.5410     262.253     29.949     95.790     22.697     14.451     10.104     11.772     14.451
1612.6660     280.540     29.457     96.428     22.084     14.992     11.550     10.599     14.992
1612.7910     297.025     29.567     97.821     21.628     16.490     14.836      9.246     16.490
1612.9160     297.036     30.105    102.763     21.441     18.031     22.718      8.434     18.031
1613.0410     277.905     30.357    110.083     21.543     18.871     33.459      9.050     18.871
1613.1660     251.144     29.646    116.648     21.944     19.040     39.274     11.449     19.040
1613.2910     231.750     28.595    119.944     22.640     18.714     35.373     14.685     18.714
1613.4160     226.423     27.809    113.475     23.678     18.337     27.393     16.677     18.337
1613.5410     226.520     27.087    105.836     24.993     19.221     21.450     17.180     19.221
1613.6660     225.892     26.524    102.419     26.507     21.744     18.241     16.759     21.744
1613.7910     224.154     26.083    104.957     28.075     24.807     16.650     16.347     24.807
1613.9160     227.884     25.031    106.175     29.469     26.753     15.140     16.374     26.753
1614.0410     238.060     24.019    106.224     30.565     27.382     14.448     16.099     27.382
1614.1660     246.397     24.527    105.968     31.324     26.757     15.795     14.930     26.757
1614.2910     245.006     24.949    108.439     31.786     24.917     18.516     14.191     24.917
1614.4160     240.384     24.408    112.693     31.993     22.170     18.645     14.715     22.170
1614.5410     246.044     24.059    113.340     32.030     19.844     15.552     14.674     19.844
1614.6660     258.700     25.030    111.247     31.892     18.402     13.397     13.232     18.402
1614.7910     263.990     26.495    112.771     31.544     17.553     13.791     11.457     17.553
1614.9160     255.748     27.504    118.128     30.921     17.230     15.256     11.009     17.230
1615.0410     248.510     27.667    122.130     30.093     17.351     16.199     11.191     17.351
1615.1660     248.724     27.107    119.113     29.176     17.557     17.028     11.297     17.557
1615.2910     249.161     25.858    110.429     28.345     17.556     18.992     11.361     17.556
1615.4160     239.949     24.006    105.203     27.836     17.709     20.733     13.562     17.709
1615.5410     228.805     23.498    102.984     27.682     18.291     20.382     17.031     18.291
1615.6660     226.167     24.388    101.374     27.831     19.126     18.319     18.550     19.126
1615.7910     232.772     25.784    101.418     28.172     20.204     17.417     16.627     20.204
1615.9160     237.548     26.556    105.069     28.603     22.022     18.690     14.726     22.022
1616.0410     233.422     25.614    109.502     29.062     24.150     20.521     14.743     24.150
1616.1660     223.835     24.393    113.515     29.563     25.261     21.874     16.269     25.261
1616.2910     215.716     23.361    115.130     30.148     24.763     22.580     18.425     24.763
1616.4160     214.711     22.816    115.366     30.874     23.822     22.310     20.996     23.822
1616.5410     221.160     22.765    114.452     31.716     23.672     20.684     22.584     23.672
1616.6660     234.783     22.882    112.436     32.618     24.521     18.220     21.784     24.521
1616.7910     251.181     23.328    108.380     33.498     26.333     16.105     18.790     26.333
1616.9160     256.952     23.692    107.229     34.296     30.323     17.107     15.371     30.323
1617.0410     244.571     23.989    107.635     35.070     35.707     26.401     13.323     35.707
1617.1660     219.717     23.278    101.847     35.941     40.144     43.988     14.603     40.144
1617.2910     197.769     21.851     93.778     37.018     41.722     59.505     20.331     41.722
1617.4160     193.756     21.024     88.746     38.303     39.345     40.045     28.663     39.345
1617.5410     205.547     21.447     91.701     39.507     34.838     23.254     30.263     34.838
1617.6660     227.683     23.033    102.140     40.269     30.135     15.048     24.181     30.135
1617.7910     251.514     25.364    116.619     40.248     27.198     12.941     17.753     27.198
1617.9160     264.092     27.551    121.376     39.097     26.436     11.823     14.960     26.436
1618.0410     265.820     29.145    114.635     37.045     26.704     10.439     13.975     26.704
1618.1660     268.685     31.038    103.675     34.344     27.441      9.212     12.648     27.441
1618.2910     280.533     33.105     94.552     31.367     28.001      8.802     10.498     28.001
1618.4160     285.039     34.707     93.798     28.633     27.206      9.640      8.882     27.206
1618.5410     263.347     34.102     97.454     26.494     24.107     10.698      8.853     24.107
1618.6660     227.315     32.426    101.166     25.028     18.941     10.536     10.063     18.941
1618.7910     215.985     32.463    102.345     24.013     14.098      8.292     11.208     14.098
1618.9160     265.684     34.395     96.335     22.974     11.421      6.056      9.995     11.421
1619.0410     342.964     37.788     86.448     21.542     10.240      5.044      7.720     10.240
1619.1660     402.378     40.905     80.681     19.700      9.971      5.022      6.260      9.971
1619.2910     418.801     42.662     82.407     17.685     10.016      5.313      6.068     10.016
